version,app,cpu,threads,metric,value
sniper-l1-l2,cg,3,4,l2-lines-out-useless-pref,15101633
sniper-l1-l2,cg,0,12,instructions,789452812
sniper-l1-l2,cg,0,12,ipc,0.244362457029
sniper-l1-l2,cg,0,12,cycles,3230663259
sniper-l1-l2,cg,0,12,l2-rqsts-demand-data-rd-all,84361051
sniper-l1-l2,cg,0,12,l2-rqsts-demand-data-rd-miss,12294071
sniper-l1-l2,cg,0,12,l2-rqsts-demand-data-rd-hit,72066980
sniper-l1-l2,cg,0,12,l2_rqsts-all-pf,3654097
sniper-l1-l2,cg,0,12,l2_rqsts-pf-hit,1863438
sniper-l1-l2,cg,0,12,l2_rqsts-pf-miss,1790659
sniper-l1-l2,cg,0,12,l2-lines-out-useless-pref,4729126
sniper-l1-l2,cg,1,12,instructions,798412646
sniper-l1-l2,cg,1,12,ipc,0.24713582196
sniper-l1-l2,cg,1,12,cycles,3230663364
sniper-l1-l2,cg,1,12,l2-rqsts-demand-data-rd-all,85415778
sniper-l1-l2,cg,1,12,l2-rqsts-demand-data-rd-miss,12391449
sniper-l1-l2,cg,1,12,l2-rqsts-demand-data-rd-hit,73024329
sniper-l1-l2,cg,1,12,l2_rqsts-all-pf,3753214
sniper-l1-l2,cg,1,12,l2_rqsts-pf-hit,1881601
sniper-l1-l2,cg,1,12,l2_rqsts-pf-miss,1871613
sniper-l1-l2,cg,1,12,l2-lines-out-useless-pref,4908054
sniper-l1-l2,cg,2,12,instructions,829244721
sniper-l1-l2,cg,2,12,ipc,0.256679399566
sniper-l1-l2,cg,2,12,cycles,3230663319
sniper-l1-l2,cg,2,12,l2-rqsts-demand-data-rd-all,84178229
sniper-l1-l2,cg,2,12,l2-rqsts-demand-data-rd-miss,12227462
sniper-l1-l2,cg,2,12,l2-rqsts-demand-data-rd-hit,71950767
sniper-l1-l2,cg,2,12,l2_rqsts-all-pf,3774492
sniper-l1-l2,cg,2,12,l2_rqsts-pf-hit,1874302
sniper-l1-l2,cg,2,12,l2_rqsts-pf-miss,1900190
sniper-l1-l2,cg,2,12,l2-lines-out-useless-pref,4901765
sniper-l1-l2,cg,3,12,instructions,913081826
sniper-l1-l2,cg,3,12,ipc,0.282629837217
sniper-l1-l2,cg,3,12,cycles,3230663241
sniper-l1-l2,cg,3,12,l2-rqsts-demand-data-rd-all,82644052
sniper-l1-l2,cg,3,12,l2-rqsts-demand-data-rd-miss,12083190
sniper-l1-l2,cg,3,12,l2-rqsts-demand-data-rd-hit,70560862
sniper-l1-l2,cg,3,12,l2_rqsts-all-pf,3670783
sniper-l1-l2,cg,3,12,l2_rqsts-pf-hit,1822012
sniper-l1-l2,cg,3,12,l2_rqsts-pf-miss,1848771
sniper-l1-l2,cg,3,12,l2-lines-out-useless-pref,4744974
sniper-l1-l2,cg,4,12,instructions,848178593
sniper-l1-l2,cg,4,12,ipc,0.262540076494
sniper-l1-l2,cg,4,12,cycles,3230663311
sniper-l1-l2,cg,4,12,l2-rqsts-demand-data-rd-all,84117179
sniper-l1-l2,cg,4,12,l2-rqsts-demand-data-rd-miss,12247292
sniper-l1-l2,cg,4,12,l2-rqsts-demand-data-rd-hit,71869887
sniper-l1-l2,cg,4,12,l2_rqsts-all-pf,3736418
sniper-l1-l2,cg,4,12,l2_rqsts-pf-hit,1851921
sniper-l1-l2,cg,4,12,l2_rqsts-pf-miss,1884497
sniper-l1-l2,cg,4,12,l2-lines-out-useless-pref,4857577
