version,app,cpu,threads,metric,value
zsim,lu,9,12,l2-rqsts-demand-data-rd-miss,67619778
zsim,lu,10,12,cycles,12938170546
zsim,lu,10,12,instructions,24466189996
zsim,lu,10,12,l2-rqsts-demand-data-rd-hit,286448122
zsim,lu,10,12,l2-rqsts-demand-data-rd-miss,67705853
zsim,lu,11,12,cycles,12938170403
zsim,lu,11,12,instructions,24581093132
zsim,lu,11,12,l2-rqsts-demand-data-rd-hit,285830234
zsim,lu,11,12,l2-rqsts-demand-data-rd-miss,67472395
zsim,ua,0,4,cycles,45647306837
zsim,ua,0,4,instructions,39987637210
zsim,ua,0,4,l2-rqsts-demand-data-rd-hit,36380019
zsim,ua,0,4,l2-rqsts-demand-data-rd-miss,510502970
zsim,ua,1,4,cycles,46335329641
zsim,ua,1,4,instructions,41059061190
zsim,ua,1,4,l2-rqsts-demand-data-rd-hit,30896796
zsim,ua,1,4,l2-rqsts-demand-data-rd-miss,508838528
zsim,ua,2,4,cycles,46423103352
zsim,ua,2,4,instructions,41351510718
zsim,ua,2,4,l2-rqsts-demand-data-rd-hit,31163058
zsim,ua,2,4,l2-rqsts-demand-data-rd-miss,508186192
zsim,ua,3,4,cycles,45837707336
zsim,ua,3,4,instructions,40101786249
zsim,ua,3,4,l2-rqsts-demand-data-rd-hit,36604081
zsim,ua,3,4,l2-rqsts-demand-data-rd-miss,511051160
zsim,bt,0,1,cycles,262180164424
zsim,bt,0,1,instructions,401281129799
zsim,bt,0,1,l2-rqsts-demand-data-rd-hit,5282148681
zsim,bt,0,1,l2-rqsts-demand-data-rd-miss,1734581881
zsim,sp,0,4,cycles,39506445711
zsim,sp,0,4,instructions,51481739278
zsim,sp,0,4,l2-rqsts-demand-data-rd-hit,749752748
zsim,sp,0,4,l2-rqsts-demand-data-rd-miss,574979581
zsim,sp,1,4,cycles,39504920097
zsim,sp,1,4,instructions,51267852465
zsim,sp,1,4,l2-rqsts-demand-data-rd-hit,748928157
zsim,sp,1,4,l2-rqsts-demand-data-rd-miss,576272812
zsim,sp,2,4,cycles,39504810114
zsim,sp,2,4,instructions,49654933055
zsim,sp,2,4,l2-rqsts-demand-data-rd-hit,701113029
zsim,sp,2,4,l2-rqsts-demand-data-rd-miss,544779339
zsim,sp,3,4,cycles,39504710336
zsim,sp,3,4,instructions,49698785128
zsim,sp,3,4,l2-rqsts-demand-data-rd-hit,701749793
zsim,sp,3,4,l2-rqsts-demand-data-rd-miss,544391624
zsim,sp,0,2,cycles,76237662455
zsim,sp,0,2,instructions,99726743600
zsim,sp,0,2,l2-rqsts-demand-data-rd-hit,1448091194
zsim,sp,0,2,l2-rqsts-demand-data-rd-miss,1277720452
zsim,sp,1,2,cycles,76236140132
zsim,sp,1,2,instructions,99248530499
zsim,sp,1,2,l2-rqsts-demand-data-rd-hit,1448352090
zsim,sp,1,2,l2-rqsts-demand-data-rd-miss,1273793752
zsim,cg,0,8,cycles,935032801
zsim,cg,0,8,instructions,1056846787
zsim,cg,0,8,l2-rqsts-demand-data-rd-hit,74041529
zsim,cg,0,8,l2-rqsts-demand-data-rd-miss,19798235
zsim,cg,1,8,cycles,936407794
zsim,cg,1,8,instructions,1053705123
zsim,cg,1,8,l2-rqsts-demand-data-rd-hit,73973835
zsim,cg,1,8,l2-rqsts-demand-data-rd-miss,19731664
zsim,cg,2,8,cycles,935399929
zsim,cg,2,8,instructions,1040613619
zsim,cg,2,8,l2-rqsts-demand-data-rd-hit,72563370
zsim,cg,2,8,l2-rqsts-demand-data-rd-miss,19412932
zsim,cg,3,8,cycles,939602904
zsim,cg,3,8,instructions,1047929533
zsim,cg,3,8,l2-rqsts-demand-data-rd-hit,73145382
zsim,cg,3,8,l2-rqsts-demand-data-rd-miss,19534047
zsim,cg,4,8,cycles,940917567
zsim,cg,4,8,instructions,1051949745
zsim,cg,4,8,l2-rqsts-demand-data-rd-hit,73765223
zsim,cg,4,8,l2-rqsts-demand-data-rd-miss,19686893
zsim,cg,5,8,cycles,941840307
zsim,cg,5,8,instructions,1056433924
zsim,cg,5,8,l2-rqsts-demand-data-rd-hit,73725808
zsim,cg,5,8,l2-rqsts-demand-data-rd-miss,19670335
zsim,cg,6,8,cycles,941840601
zsim,cg,6,8,instructions,1061816169
zsim,cg,6,8,l2-rqsts-demand-data-rd-hit,73014958
zsim,cg,6,8,l2-rqsts-demand-data-rd-miss,19512270
zsim,cg,7,8,cycles,941840827
zsim,cg,7,8,instructions,1068945794
zsim,cg,7,8,l2-rqsts-demand-data-rd-hit,73157074
zsim,cg,7,8,l2-rqsts-demand-data-rd-miss,19569103
zsim,bt,0,2,cycles,131400013110
zsim,bt,0,2,instructions,200846156104
zsim,bt,0,2,l2-rqsts-demand-data-rd-hit,2639341611
zsim,bt,0,2,l2-rqsts-demand-data-rd-miss,864850002
zsim,bt,1,2,cycles,131181724461
zsim,bt,1,2,instructions,200959934634
zsim,bt,1,2,l2-rqsts-demand-data-rd-hit,2662616832
zsim,bt,1,2,l2-rqsts-demand-data-rd-miss,844550441
zsim,lu,0,4,cycles,32777823725
zsim,lu,0,4,instructions,52131711204
zsim,lu,0,4,l2-rqsts-demand-data-rd-hit,820757564
zsim,lu,0,4,l2-rqsts-demand-data-rd-miss,299610201
zsim,lu,1,4,cycles,32776540007
zsim,lu,1,4,instructions,52820975456
zsim,lu,1,4,l2-rqsts-demand-data-rd-hit,814434242
zsim,lu,1,4,l2-rqsts-demand-data-rd-miss,305844851
zsim,lu,2,4,cycles,32776530178
zsim,lu,2,4,instructions,57456300324
zsim,lu,2,4,l2-rqsts-demand-data-rd-hit,830795848
zsim,lu,2,4,l2-rqsts-demand-data-rd-miss,221766915
zsim,lu,3,4,cycles,32776530019
zsim,lu,3,4,instructions,57919222587
zsim,lu,3,4,l2-rqsts-demand-data-rd-hit,832941905
zsim,lu,3,4,l2-rqsts-demand-data-rd-miss,219573137
zsim,ua,0,8,cycles,23485795265
zsim,ua,0,8,instructions,20461303637
zsim,ua,0,8,l2-rqsts-demand-data-rd-hit,89755802
zsim,ua,0,8,l2-rqsts-demand-data-rd-miss,191499773
zsim,ua,1,8,cycles,23677693156
zsim,ua,1,8,instructions,20711362366
zsim,ua,1,8,l2-rqsts-demand-data-rd-hit,87632147
zsim,ua,1,8,l2-rqsts-demand-data-rd-miss,189208034
zsim,ua,2,8,cycles,23851407492
zsim,ua,2,8,instructions,21032458754
zsim,ua,2,8,l2-rqsts-demand-data-rd-hit,86576220
zsim,ua,2,8,l2-rqsts-demand-data-rd-miss,188362384
zsim,ua,3,8,cycles,23945011283
zsim,ua,3,8,instructions,21260498654
zsim,ua,3,8,l2-rqsts-demand-data-rd-hit,86389907
zsim,ua,3,8,l2-rqsts-demand-data-rd-miss,187924575
zsim,ua,4,8,cycles,23967905074
zsim,ua,4,8,instructions,21347424405
zsim,ua,4,8,l2-rqsts-demand-data-rd-hit,86788574
zsim,ua,4,8,l2-rqsts-demand-data-rd-miss,187524807
zsim,ua,5,8,cycles,23924344498
zsim,ua,5,8,instructions,21291004695
zsim,ua,5,8,l2-rqsts-demand-data-rd-hit,87271475
zsim,ua,5,8,l2-rqsts-demand-data-rd-miss,186975403
zsim,ua,6,8,cycles,23802547719
zsim,ua,6,8,instructions,20997717069
zsim,ua,6,8,l2-rqsts-demand-data-rd-hit,88464399
zsim,ua,6,8,l2-rqsts-demand-data-rd-miss,187847708
zsim,ua,7,8,cycles,23522777502
zsim,ua,7,8,instructions,20481146592
zsim,ua,7,8,l2-rqsts-demand-data-rd-hit,90870462
zsim,ua,7,8,l2-rqsts-demand-data-rd-miss,188177044
zsim,ep,0,4,cycles,11683673446
zsim,ep,0,4,instructions,10719283989
zsim,ep,0,4,l2-rqsts-demand-data-rd-hit,18770476
zsim,ep,0,4,l2-rqsts-demand-data-rd-miss,15415121
zsim,ep,1,4,cycles,11451444602
zsim,ep,1,4,instructions,10720157123
zsim,ep,1,4,l2-rqsts-demand-data-rd-hit,25555129
zsim,ep,1,4,l2-rqsts-demand-data-rd-miss,8569150
zsim,ep,2,4,cycles,11436794754
zsim,ep,2,4,instructions,10719082111
zsim,ep,2,4,l2-rqsts-demand-data-rd-hit,25905471
zsim,ep,2,4,l2-rqsts-demand-data-rd-miss,8218793
zsim,ep,3,4,cycles,11445267436
zsim,ep,3,4,instructions,10719878571
zsim,ep,3,4,l2-rqsts-demand-data-rd-hit,25866597
zsim,ep,3,4,l2-rqsts-demand-data-rd-miss,8257320
zsim,mg,0,8,cycles,2414644367
zsim,mg,0,8,instructions,1801394155
zsim,mg,0,8,l2-rqsts-demand-data-rd-hit,8794051
zsim,mg,0,8,l2-rqsts-demand-data-rd-miss,30736946
zsim,mg,1,8,cycles,2413380013
zsim,mg,1,8,instructions,1800394195
zsim,mg,1,8,l2-rqsts-demand-data-rd-hit,8885328
zsim,mg,1,8,l2-rqsts-demand-data-rd-miss,30637574
zsim,mg,2,8,cycles,2413380037
zsim,mg,2,8,instructions,1803222547
zsim,mg,2,8,l2-rqsts-demand-data-rd-hit,8885901
zsim,mg,2,8,l2-rqsts-demand-data-rd-miss,30569214
zsim,mg,3,8,cycles,2413380079
zsim,mg,3,8,instructions,1799851757
zsim,mg,3,8,l2-rqsts-demand-data-rd-hit,8887236
zsim,mg,3,8,l2-rqsts-demand-data-rd-miss,30576345
zsim,mg,4,8,cycles,2413380453
zsim,mg,4,8,instructions,1800219031
zsim,mg,4,8,l2-rqsts-demand-data-rd-hit,8889272
zsim,mg,4,8,l2-rqsts-demand-data-rd-miss,30568569
zsim,mg,5,8,cycles,2413370319
zsim,mg,5,8,instructions,1802174754
